name,level,province,city,district,address,category,description,latitude,longitude,coordinate_system
五泄风景区,4A,浙江,绍兴市,诸暨市,浙江省绍兴市诸暨市五泄镇五泄路8号五泄风景区,景点景区,国家4A旅游景区。所属地：浙江·绍兴市·诸暨市。地址：浙江省绍兴市诸暨市五泄镇五泄路8号五泄风景区。,29.7073477,120.0452019,wgs84
宁波老外滩,4A,浙江,宁波市,江北区,浙江省宁波市江北区中马路157-159号宁波老外滩,景点景区,国家4A旅游景区。所属地：浙江·宁波市·江北区。地址：浙江省宁波市江北区中马路157-159号宁波老外滩。,29.8789060,121.5565428,wgs84
东阳中国木雕城,4A,浙江,金华市,东阳市,浙江省金华市东阳市东阳世贸大道188号东阳中国木雕城,景点景区,国家4A旅游景区。所属地：浙江·金华市·东阳市。地址：浙江省金华市东阳市东阳世贸大道188号东阳中国木雕城。,29.3040439,120.1773341,wgs84
杭州浙西大峡谷旅游股份有限公司,4A,浙江,杭州市,临安区,浙江省杭州市临安市浙江省临安市龙岗镇杭州浙西大峡谷旅游股份有限公司,景点景区,国家4A旅游景区。所属地：浙江·杭州市·临安区。地址：浙江省杭州市临安市浙江省临安市龙岗镇杭州浙西大峡谷旅游股份有限公司。,30.1925423,119.1160892,wgs84
浙江省台州市临海市灵湖景区,4A,浙江,台州市,临海市,浙江省台州市临海市临海大道浙江省台州市临海市灵湖景区,景点景区,国家4A旅游景区。所属地：浙江·台州市·临海市。地址：浙江省台州市临海市临海大道浙江省台州市临海市灵湖景区。,28.8623229,121.1643693,wgs84
宁波博物馆景区,4A,浙江,宁波市,鄞州区,浙江省宁波市鄞州区首南中路1000号宁波博物馆景区,景点景区,国家4A旅游景区。所属地：浙江·宁波市·鄞州区。地址：浙江省宁波市鄞州区首南中路1000号宁波博物馆景区。,29.8181966,121.5415646,wgs84
浙江省杭州市桐庐县桐庐垂云通天河景区,4A,浙江,杭州市,桐庐县,浙江省杭州市桐庐县瑶琳镇东琳村浙江省杭州市桐庐县桐庐垂云通天河景区,景点景区,国家4A旅游景区。所属地：浙江·杭州市·桐庐县。地址：浙江省杭州市桐庐县瑶琳镇东琳村浙江省杭州市桐庐县桐庐垂云通天河景区。,29.9282705,119.5281347,wgs84
垂云通天河,4A,浙江,杭州市,桐庐县,浙江省杭州市桐庐县浙江省杭州市桐庐县瑶琳镇东琳村垂云通天河,景点景区,国家4A旅游景区。所属地：浙江·杭州市·桐庐县。地址：浙江省杭州市桐庐县浙江省杭州市桐庐县瑶琳镇东琳村垂云通天河。,29.9282705,119.5281347,wgs84
杭州双溪漂流景区,4A,浙江,杭州市,余杭区,浙江省杭州市余杭区径山镇双溪竹海路7号杭州双溪漂流景区,景点景区,国家4A旅游景区。所属地：浙江·杭州市·余杭区。地址：浙江省杭州市余杭区径山镇双溪竹海路7号杭州双溪漂流景区。,30.4033617,119.8333040,wgs84
大佛寺文化旅游区,4A,浙江,绍兴市,新昌县,浙江省绍兴市新昌县人民西路117号大佛寺文化旅游区,景点景区,国家4A旅游景区。所属地：浙江·绍兴市·新昌县。地址：浙江省绍兴市新昌县人民西路117号大佛寺文化旅游区。,29.5044010,120.8877987,wgs84
浙江省嘉兴市海盐县绮园景区,4A,浙江,嘉兴市,海盐县,浙江省嘉兴市海盐县武原街道海滨东路37号9室浙江省嘉兴市海盐县绮园景区,景点景区,国家4A旅游景区。所属地：浙江·嘉兴市·海盐县。地址：浙江省嘉兴市海盐县武原街道海滨东路37号9室浙江省嘉兴市海盐县绮园景区。,30.5188977,120.9422840,wgs84
浙江省丽水市遂昌县神龙飞瀑景区,4A,浙江,丽水市,遂昌县,浙江省丽水市遂昌县安口乡桂洋林场内浙江省丽水市遂昌县神龙飞瀑景区,景点景区,国家4A旅游景区。所属地：浙江·丽水市·遂昌县。地址：浙江省丽水市遂昌县安口乡桂洋林场内浙江省丽水市遂昌县神龙飞瀑景区。,28.3533464,119.1299012,wgs84
浙江省杭州市萧山区杭州长乔极地海洋公园景区,4A,浙江,杭州市,萧山区,浙江省杭州市萧山区浙江省杭州市萧山区杭州长乔极地海洋公园景区,景点景区,国家4A旅游景区。所属地：浙江·杭州市·萧山区。地址：浙江省杭州市萧山区浙江省杭州市萧山区杭州长乔极地海洋公园景区。,30.1450746,120.2233037,wgs84
浙江省温州市瓯海区茶山镇温州乐园,4A,浙江,温州市,瓯海区,浙江省温州市瓯海区霞岙村浙江省温州市瓯海区茶山镇温州乐园,景点景区,国家4A旅游景区。所属地：浙江·温州市·瓯海区。地址：浙江省温州市瓯海区霞岙村浙江省温州市瓯海区茶山镇温州乐园。,27.9103790,120.6805942,wgs84
浙江省嘉兴市南湖区湘家荡环湖景区,4A,浙江,嘉兴市,南湖区,浙江省嘉兴市南湖区七星街道浙江省嘉兴市南湖区湘家荡环湖景区,景点景区,国家4A旅游景区。所属地：浙江·嘉兴市·南湖区。地址：浙江省嘉兴市南湖区七星街道浙江省嘉兴市南湖区湘家荡环湖景区。,30.8116579,120.8161257,wgs84
龙游石窟,4A,浙江,衢州市,龙游县,浙江省衢州市龙游县龙游县小南海镇石岩背村龙游石窟,景点景区,国家4A旅游景区。所属地：浙江·衢州市·龙游县。地址：浙江省衢州市龙游县龙游县小南海镇石岩背村龙游石窟。,29.0677918,119.1855642,wgs84
江郎山-廿八都旅游区,5A,浙江,衢州市,江山市,浙江省衢州市江山市民声路48号江郎山-廿八都旅游区,景点景区,国家5A旅游景区。所属地：浙江·衢州市·江山市。地址：浙江省衢州市江山市民声路48号江郎山-廿八都旅游区。,28.7455694,118.6312603,wgs84
温州市雁荡山风景旅游管委会,5A,浙江,温州市,乐清市,浙江省温州市乐清市雁荡镇雁山路88号温州市雁荡山风景旅游管委会,景点景区,国家5A旅游景区。所属地：浙江·温州市·乐清市。地址：浙江省温州市乐清市雁荡镇雁山路88号温州市雁荡山风景旅游管委会。,28.3642054,121.1276849,wgs84
浙江省温州市文成县森林氧吧小镇,4A,浙江,温州市,文成县,浙江省温州市文成县浙江省温州市文成县森林氧吧小镇,景点景区,国家4A旅游景区。所属地：浙江·温州市·文成县。地址：浙江省温州市文成县浙江省温州市文成县森林氧吧小镇。,27.7900259,120.0868829,wgs84
大木山茶园景区,4A,浙江,丽水市,松阳县,浙江省丽水市松阳县新兴镇横溪村小集镇69号大木山茶园景区,景点景区,国家4A旅游景区。所属地：浙江·丽水市·松阳县。地址：浙江省丽水市松阳县新兴镇横溪村小集镇69号大木山茶园景区。,28.5342598,119.3684110,wgs84
宁波大桥生态农庄,4A,浙江,宁波市,慈溪市,浙江省宁波市慈溪市慈溪市杭州湾跨海大桥管理局西侧1公里宁波大桥生态农庄,景点景区,国家4A旅游景区。所属地：浙江·宁波市·慈溪市。地址：浙江省宁波市慈溪市慈溪市杭州湾跨海大桥管理局西侧1公里宁波大桥生态农庄。,30.3100733,121.1668193,wgs84
浙江龙泉中国青瓷小镇.披云青瓷文化园景区,4A,浙江,丽水市,龙泉市,浙江省丽水市龙泉市浙江龙泉中国青瓷小镇.披云青瓷文化园景区,景点景区,国家4A旅游景区。所属地：浙江·丽水市·龙泉市。地址：浙江省丽水市龙泉市浙江龙泉中国青瓷小镇.披云青瓷文化园景区。,27.9760051,118.8727601,wgs84
浙江省温州市平阳县南麂列岛景区,4A,浙江,温州市,平阳县,浙江省温州市平阳县南麂镇浙江省温州市平阳县南麂列岛景区,景点景区,国家4A旅游景区。所属地：浙江·温州市·平阳县。地址：浙江省温州市平阳县南麂镇浙江省温州市平阳县南麂列岛景区。,27.4664450,121.0753052,wgs84
千岛湖石林景区,4A,浙江,杭州市,淳安县,浙江省杭州市淳安县石林镇西岭村千岛湖石林景区,景点景区,国家4A旅游景区。所属地：浙江·杭州市·淳安县。地址：浙江省杭州市淳安县石林镇西岭村千岛湖石林景区。,29.3764394,119.0031292,wgs84
浙江省金华市东阳市花园村景区,4A,浙江,金华市,东阳市,浙江省金华市东阳市花园大道66号浙江省金华市东阳市花园村景区,景点景区,国家4A旅游景区。所属地：浙江·金华市·东阳市。地址：浙江省金华市东阳市花园大道66号浙江省金华市东阳市花园村景区。,29.1202049,120.2186310,wgs84
象山石浦渔港古城旅游发展有限公司,4A,浙江,宁波市,象山县,浙江省宁波市象山县象山县石浦镇渔港中路58号海峡广场五号楼二楼象山石浦渔港古城旅游发展有限公司,景点景区,国家4A旅游景区。所属地：浙江·宁波市·象山县。地址：浙江省宁波市象山县象山县石浦镇渔港中路58号海峡广场五号楼二楼象山石浦渔港古城旅游发展有限公司。,29.2112068,121.9427200,wgs84
云和梯田景区,4A,浙江,丽水市,云和县,浙江省丽水市云和县云和县崇头镇云和梯田景区,景点景区,国家4A旅游景区。所属地：浙江·丽水市·云和县。地址：浙江省丽水市云和县云和县崇头镇云和梯田景区。,28.0529193,119.4814781,wgs84
天宫庄园景区,4A,浙江,宁波市,鄞州区,浙江省宁波市鄞州区下应街道湾底村天宫庄园景区,景点景区,国家4A旅游景区。所属地：浙江·宁波市·鄞州区。地址：浙江省宁波市鄞州区下应街道湾底村天宫庄园景区。,29.8054360,121.5732143,wgs84
神仙居景区,5A,浙江,台州市,仙居县,浙江省台州市仙居县浙江省仙居县白塔镇神仙居景区神仙居景区,景点景区,国家5A旅游景区。所属地：浙江·台州市·仙居县。地址：浙江省台州市仙居县浙江省仙居县白塔镇神仙居景区神仙居景区。,28.6945566,120.5991405,wgs84
缙云县仙都黄龙景区开发有限公司,4A,浙江,丽水市,缙云县,浙江省丽水市缙云县五云街道黄龙景区缙云县仙都黄龙景区开发有限公司,景点景区,国家4A旅游景区。所属地：浙江·丽水市·缙云县。地址：浙江省丽水市缙云县五云街道黄龙景区缙云县仙都黄龙景区开发有限公司。,28.7016687,120.1218766,wgs84
宁波梁祝文化园管理有限公司,4A,浙江,宁波市,海曙区,浙江省宁波市鄞州区浙江省宁波市鄞州区高桥镇梁祝路1号宁波梁祝文化园管理有限公司,景点景区,国家4A旅游景区。所属地：浙江·宁波市·海曙区。地址：浙江省宁波市鄞州区浙江省宁波市鄞州区高桥镇梁祝路1号宁波梁祝文化园管理有限公司。,29.9071918,121.4570735,wgs84
浙江省丽水市松阳县松阳双童山景区,4A,浙江,丽水市,松阳县,浙江省丽水市松阳县浙江省丽水市松阳县松阳双童山景区,景点景区,国家4A旅游景区。所属地：浙江·丽水市·松阳县。地址：浙江省丽水市松阳县浙江省丽水市松阳县松阳双童山景区。,28.4128379,119.4825528,wgs84
京杭大运河·杭州景区,4A,浙江,杭州市,上城区,浙江省杭州市市辖区京杭大运河·杭州景区,景点景区,国家4A旅游景区。所属地：浙江·杭州市·上城区。地址：浙江省杭州市市辖区京杭大运河·杭州景区。,30.2046947,120.1423892,wgs84
浙江省金华市金东区锦林佛手文化园景区,4A,浙江,金华市,金东区,浙江省金华市金东区赤松镇山口村金鹤畈浙江省金华市金东区锦林佛手文化园景区,景点景区,国家4A旅游景区。所属地：浙江·金华市·金东区。地址：浙江省金华市金东区赤松镇山口村金鹤畈浙江省金华市金东区锦林佛手文化园景区。,29.1705899,119.7059075,wgs84
浙江省温州市文成县龙麒源景区,4A,浙江,温州市,文成县,浙江省温州市文成县西坑镇梧溪村浙江省温州市文成县龙麒源景区,景点景区,国家4A旅游景区。所属地：浙江·温州市·文成县。地址：浙江省温州市文成县西坑镇梧溪村浙江省温州市文成县龙麒源景区。,27.8805703,119.9141928,wgs84
达利•丝绸世界,4A,浙江,绍兴市,上虞区,浙江省绍兴市新昌县新昌县南岩高新技术开发区达利•丝绸世界,景点景区,国家4A旅游景区。所属地：浙江·绍兴市·上虞区。地址：浙江省绍兴市新昌县新昌县南岩高新技术开发区达利•丝绸世界。,30.0157394,120.8748570,wgs84
宁波科学探索中心景区,4A,浙江,宁波市,鄞州区,浙江省宁波市鄞州区宁波科学探索中心景区,景点景区,国家4A旅游景区。所属地：浙江·宁波市·鄞州区。地址：浙江省宁波市鄞州区宁波科学探索中心景区。,29.8621135,121.6144908,wgs84
浦江仙华山风景区,4A,浙江,金华市,浦江县,浙江省金华市浦江县仙华山村浦江仙华山风景区,景点景区,国家4A旅游景区。所属地：浙江·金华市·浦江县。地址：浙江省金华市浦江县仙华山村浦江仙华山风景区。,29.5113618,119.9126626,wgs84
浙江省绍兴市新昌县十九峰景区,4A,浙江,绍兴市,新昌县,浙江省绍兴市新昌县澄潭镇左于村重阳宫门口浙江省绍兴市新昌县十九峰景区,景点景区,国家4A旅游景区。所属地：浙江·绍兴市·新昌县。地址：浙江省绍兴市新昌县澄潭镇左于村重阳宫门口浙江省绍兴市新昌县十九峰景区。,29.3796170,120.8012621,wgs84
